datetime,temp,humidity,windspeed,cloudcover,solarradiation
2023-01-20T13:00:00,5.1,85.12,16.5,90.3,167
2023-01-20T14:00:00,5.5,80.54,13.9,100,70
2023-01-20T15:00:00,5.5,80.49,15.3,100,64
2023-01-20T16:00:00,4.9,90.86,15.1,90.6,79
2023-01-20T17:00:00,4.5,87.76,12.5,15.8,16
2023-01-20T18:00:00,3.7,87.7,14.6,90.3,11
2023-01-20T19:00:00,2.8,91.67,8,34.5,1
2023-01-20T20:00:00,3,95.22,6.9,89.3,1
2023-01-20T21:00:00,1.7,91.54,17.8,99.7,1
2023-01-20T22:00:00,1.6,90.52,18.4,100,1
2023-01-20T23:00:00,1.2,88.19,18.3,100,1
2023-01-21T00:00:00,1.1,89.71,11.1,90.3,1
2023-01-21T01:00:00,0.1,91.67,11.6,94.9,1
2023-01-21T02:00:00,-0.2,91.79,11.6,95.1,1
2023-01-21T03:00:00,-0.4,92.82,10.9,75.2,1
2023-01-21T04:00:00,-0.7,92.8,10.1,50.7,1
2023-01-21T05:00:00,-1.2,90.97,8.2,40,1
2023-01-21T06:00:00,-1,91.42,10.9,60,1
2023-01-21T07:00:00,-1.3,92.22,11.3,90,1
2023-01-21T08:00:00,-1.3,92.75,10.9,90,0
2023-01-21T09:00:00,-1.5,94.08,11.2,75.3,10
2023-01-21T10:00:00,-1.1,92.82,10.9,95.1,51
2023-01-21T11:00:00,-0.3,91.21,7.3,55.1,146
2023-01-21T12:00:00,0.9,84.92,7.4,25.2,228
2023-01-21T13:00:00,1.8,78.45,11.1,0,267
2023-01-21T14:00:00,2.6,76.49,14.4,90,194
2023-01-21T15:00:00,2.6,77.45,12,54.4,49
2023-01-21T16:00:00,1.6,78.44,10.9,32,64
2023-01-21T17:00:00,0.1,87.04,10.8,90,20
2023-01-21T18:00:00,-0.8,89.34,4.5,75.2,5
2023-01-21T19:00:00,-0.1,85.87,7.1,98.7,0
2023-01-21T20:00:00,-0.4,86.3,6.4,49.5,0
2023-01-21T21:00:00,-1.1,90.06,7.3,100,0
2023-01-21T22:00:00,-0.8,92.91,9.8,100,1
2023-01-21T23:00:00,-1.2,94.99,7.9,36.5,0
2023-01-22T00:00:00,-2,96.23,5.1,69.7,0
2023-01-22T01:00:00,-2.2,97.56,11,100,0
2023-01-22T02:00:00,-2,98.17,11,99.7,0
2023-01-22T03:00:00,-1.4,99.5,10,99.7,0
2023-01-22T04:00:00,-1,99.71,9,99.7,0
2023-01-22T05:00:00,-1.1,98.32,7.5,100,0
2023-01-22T06:00:00,-1.2,97.66,8,90.6,0
2023-01-22T07:00:00,-1.1,96.2,8,89.3,0
2023-01-22T08:00:00,0.3,89.46,11,99.7,0
2023-01-22T09:00:00,1,84.65,12.6,99.7,5
2023-01-22T10:00:00,0.9,81.51,17.1,100,16
2023-01-22T11:00:00,0.6,83.09,14.4,100,37
2023-01-22T12:00:00,0.8,81.15,14.2,100,40
2023-01-22T13:00:00,1.1,83.92,10.9,100,54
2023-01-22T14:00:00,1.1,83.92,8.2,90.6,47
2023-01-22T15:00:00,1.3,84.96,13.5,100,43
2023-01-22T16:00:00,1.3,86.07,13.4,100,20
2023-01-22T17:00:00,1.3,87.79,10.8,100,9
2023-01-22T18:00:00,1.3,88.01,9.9,100,1
2023-01-22T19:00:00,1.5,88.04,9.9,100,0
2023-01-22T20:00:00,1.3,88.07,10.8,100,0
2023-01-22T21:00:00,1.5,90.25,9.9,100,0
2023-01-22T22:00:00,1.5,90.26,9.9,100,0
2023-01-22T23:00:00,1.1,90.04,7.7,100,0
2023-01-23T00:00:00,1.1,90.21,7.6,100,0
2023-01-23T01:00:00,1.3,92.5,7.3,100,0
2023-01-23T02:00:00,1.4,91.97,7.3,100,0
2023-01-23T03:00:00,1.1,92.82,7.5,100,0
2023-01-23T04:00:00,1.3,94.49,7.2,100,0
2023-01-23T05:00:00,1.1,93.58,4.6,100,0
2023-01-23T06:00:00,1.4,94.82,9.8,100,0
2023-01-23T07:00:00,1.3,95.01,7.3,100,0
2023-01-23T08:00:00,1.4,95.01,9.9,100,0
2023-01-23T09:00:00,1.3,94.89,7.4,100,5
2023-01-23T10:00:00,1.8,94.65,7.4,100,18
2023-01-23T11:00:00,2.1,91.96,8,100,51
2023-01-23T12:00:00,2.6,89.77,8.2,100,90
2023-01-23T13:00:00,3,84.82,10.8,100,80
2023-01-23T14:00:00,3.4,82.92,11.3,90.3,77
2023-01-23T15:00:00,3.7,83.84,13.6,100,54
2023-01-23T16:00:00,3.4,84.22,12.6,90.6,54
2023-01-23T17:00:00,3.3,85.94,11,99.7,29
2023-01-23T18:00:00,3.4,82.4,16.2,100,2
2023-01-23T19:00:00,3.3,83.39,16.1,100,0
2023-01-23T20:00:00,3.1,84.29,14.3,100,0
2023-01-23T21:00:00,2.8,85.73,12.7,100,0
2023-01-23T22:00:00,2.5,81.52,14.4,100,0
2023-01-23T23:00:00,2.4,80.23,14.1,100,0
2023-01-24T00:00:00,2.4,82.66,11.3,100,0
2023-01-24T01:00:00,2.6,81.85,14.6,100,0
2023-01-24T02:00:00,2.2,82.23,14.5,100,0
2023-01-24T03:00:00,2.4,81.64,16.1,100,0
2023-01-24T04:00:00,2.2,83.54,16.1,100,0
2023-01-24T05:00:00,2,84.74,13.7,100,0
2023-01-24T06:00:00,1.7,83.66,11.2,100,0
2023-01-24T07:00:00,1.9,84.01,13.5,100,0
2023-01-24T08:00:00,1.9,84.29,12.7,100,0
2023-01-24T09:00:00,1.9,84.04,13.5,100,5
2023-01-24T10:00:00,1.9,84.37,14.4,100,17
2023-01-24T11:00:00,1.9,84.91,11.8,100,32
2023-01-24T12:00:00,1.6,84.2,10.8,100,44
2023-01-24T13:00:00,2,84.02,12.6,100,52
2023-01-24T14:00:00,2,83.41,10,100,51
2023-01-24T15:00:00,2,83.56,13.5,100,42
2023-01-24T16:00:00,1.9,84.12,10.8,100,29
2023-01-24T17:00:00,1.7,83.83,10,100,11
2023-01-24T18:00:00,1.4,84.23,10.8,100,2
2023-01-24T19:00:00,1.5,84.38,7.2,100,0
2023-01-24T20:00:00,1.2,84.62,4.2,100,0
2023-01-24T21:00:00,1.2,85.22,7.2,100,0
2023-01-24T22:00:00,1.2,84.8,6.3,100,0
2023-01-24T23:00:00,0.6,84.14,7.3,100,0
2023-01-25T00:00:00,0.8,86.51,6.3,100,0
2023-01-25T01:00:00,0.6,86.46,6.2,100,0
2023-01-25T02:00:00,0.4,86.75,6.2,100,0
2023-01-25T03:00:00,0.3,87.96,3.5,100,0
2023-01-25T04:00:00,0.3,87.33,6.2,100,0
2023-01-25T05:00:00,0,87.38,3.7,100,0
2023-01-25T06:00:00,-0.1,87.81,3.6,100,0
2023-01-25T07:00:00,-0.6,88.23,4,100,0
2023-01-25T08:00:00,-0.5,88.67,3.6,100,0
2023-01-25T09:00:00,-0.6,88.65,6.2,100,6
2023-01-25T10:00:00,-0.6,88.32,3.7,100,12
2023-01-25T11:00:00,-0.7,88.45,6.3,100,25
2023-01-25T12:00:00,-1.1,87.83,3.7,100,43
2023-01-25T13:00:00,-0.8,89.21,6.2,100,50
2023-01-25T14:00:00,-0.8,89.54,4.7,100,54
2023-01-25T15:00:00,-0.9,89.23,7.3,100,44
2023-01-25T16:00:00,-0.9,89.08,6.4,100,31
2023-01-25T17:00:00,-1.2,89.59,9.8,100,12
2023-01-25T18:00:00,-1.2,91.02,7.3,100,2
2023-01-25T19:00:00,-0.9,90.92,13.5,100,0
2023-01-25T20:00:00,-0.3,91.59,4.8,100,0
2023-01-25T21:00:00,-0.5,94.98,9.8,100,0
2023-01-25T22:00:00,-0.5,98.43,8.1,100,0
2023-01-25T23:00:00,-0.3,99.7,7.2,100,0
2023-01-26T00:00:00,-0.2,99.89,7.3,100,0
2023-01-26T01:00:00,-0.1,99.66,10.1,100,0
2023-01-26T02:00:00,0.3,98.72,7.2,100,1
2023-01-26T03:00:00,0.3,98.74,7.2,100,0
2023-01-26T04:00:00,0.4,98.54,6.3,100,1
2023-01-26T05:00:00,0.4,98.69,6.7,100,0
2023-01-26T06:00:00,0.5,99.94,3.6,100,0
2023-01-26T07:00:00,0.6,99.64,6.9,100,0
2023-01-26T08:00:00,0.8,99.92,3.6,100,0
2023-01-26T09:00:00,1.2,99.89,3.9,100,7
2023-01-26T10:00:00,2.6,99.86,4.1,100,21
2023-01-26T11:00:00,4.6,98.35,11.1,100,48
2023-01-26T12:00:00,6.1,86.45,14.7,100,82
2023-01-26T13:00:00,6.6,86.73,17.8,100,102
2023-01-26T14:00:00,7.2,78.3,23,90.6,186
2023-01-26T15:00:00,7.1,79.16,19.7,90.3,88
2023-01-26T16:00:00,7,75.47,14.9,90.6,69
2023-01-26T17:00:00,6.9,76.99,17.1,100,27
2023-01-26T18:00:00,6.3,81.28,18.6,100,5
2023-01-26T19:00:00,6.5,78.23,23.2,100,0
2023-01-26T20:00:00,6.5,74.13,18.8,100,0
2023-01-26T21:00:00,6.1,81.27,17.3,99.7,0
2023-01-26T22:00:00,6.2,78.76,18,100,0
2023-01-26T23:00:00,6,76.59,17.1,100,0
2023-01-27T00:00:00,5.6,76.36,11.6,100,0
2023-01-27T01:00:00,5.6,78.57,12.7,100,0
2023-01-27T02:00:00,5.8,77.82,16.2,100,0
2023-01-27T03:00:00,5.5,77.94,11.7,99.7,0
2023-01-27T04:00:00,5.7,80.18,16.1,99.7,0
2023-01-27T05:00:00,5.5,81.28,14.6,100,0
2023-01-27T06:00:00,4.8,82.23,15.5,100,0
2023-01-27T07:00:00,4.6,81.01,20.7,100,0
2023-01-27T08:00:00,4.1,82.96,20.7,100,0
2023-01-27T09:00:00,3.4,82.88,18.2,100,6
2023-01-27T10:00:00,3.8,83.53,11,99.7,20
2023-01-27T11:00:00,4.3,81.88,10.1,100,66
2023-01-27T12:00:00,4.5,76.48,15,100,130
2023-01-27T13:00:00,4.6,77.35,19.3,100,95
2023-01-27T14:00:00,4.7,77.49,14.6,100,53
2023-01-27T15:00:00,4.5,75.69,17.1,100,44
2023-01-27T16:00:00,4.3,78.8,14.5,100,29
2023-01-27T17:00:00,4.1,77.84,15.2,100,11
2023-01-27T18:00:00,3.8,79.58,17,100,1
2023-01-27T19:00:00,3.8,79.43,13.4,100,0
2023-01-27T20:00:00,3.8,81.04,7.5,100,0
2023-01-27T21:00:00,3.8,80.26,11,100,0
2023-01-27T22:00:00,3.8,80.56,13.4,100,0
2023-01-27T23:00:00,3.4,80.07,11,100,0
2023-01-28T00:00:00,3.2,80.97,7.8,100,0
2023-01-28T01:00:00,3.2,80.78,8,100,0
2023-01-28T02:00:00,3.3,82.04,9.9,100,0
2023-01-28T03:00:00,3.1,82.88,10.8,100,0
2023-01-28T04:00:00,2.9,81.09,9.9,100,0
2023-01-28T05:00:00,2.8,81.62,9,100,0
2023-01-28T06:00:00,2.6,80.24,9.9,100,0
2023-01-28T07:00:00,2.5,73.84,7.7,100,0
2023-01-28T08:00:00,2.6,75.09,12.4,100,0
2023-01-28T09:00:00,2.4,76.05,8.9,100,10
2023-01-28T10:00:00,2.3,76.94,9.9,100,35
2023-01-28T11:00:00,2.7,75.93,7.6,90.6,152
2023-01-28T12:00:00,3.1,73.77,7.8,100,111
2023-01-28T13:00:00,3.2,73.24,10.5,100,232
2023-01-28T14:00:00,4.1,70.72,9.9,34.5,297
2023-01-28T15:00:00,4,69.22,9.8,87.5,71
2023-01-28T16:00:00,4,69.16,6.4,88,58
2023-01-28T17:00:00,3.5,70.74,3.8,87.4,30
2023-01-28T18:00:00,2.5,74.53,3.7,90,7
2023-01-28T19:00:00,0.2,84.06,3.7,10,0
2023-01-28T20:00:00,-0.6,88.34,1.1,0,0
2023-01-28T21:00:00,-1.3,89.99,3.7,0,0
2023-01-28T22:00:00,-1.7,90.58,7.1,0,0
2023-01-28T23:00:00,-3.9,100,1.8,0,0
2023-01-29T00:00:00,-2,93.39,3.6,48.4,0
2023-01-29T01:00:00,-2.1,93.18,3.7,0,0
2023-01-29T02:00:00,-1.7,89.76,7.1,0,0
2023-01-29T03:00:00,-1,91.46,7.2,87,0
2023-01-29T04:00:00,-0.3,89.31,6.3,96.7,0
2023-01-29T05:00:00,0,88.76,9.8,94.2,0
2023-01-29T06:00:00,0.6,86.51,9.9,98.1,0
2023-01-29T07:00:00,1,84.62,9.9,100,0
2023-01-29T08:00:00,1.1,84.31,13.2,100,0
2023-01-29T09:00:00,1.1,83.94,7.3,100,6
2023-01-29T10:00:00,2,81.02,13.3,100,16
2023-01-29T11:00:00,2.1,79.77,11.4,100,39
2023-01-29T12:00:00,2.5,77.92,14.8,100,118
2023-01-29T13:00:00,3.6,75.68,18.1,100,148
2023-01-29T14:00:00,3.5,75.89,16.6,100,86
2023-01-29T15:00:00,3.6,77.52,18,100,95
2023-01-29T16:00:00,3.6,78,18.3,100,48
2023-01-29T17:00:00,3.6,78.01,18,100,21
2023-01-29T18:00:00,3.4,80.27,23.8,100,7
2023-01-29T19:00:00,3.4,84.91,24.2,100,0
2023-01-29T20:00:00,3.6,91.21,22.4,100,0
2023-01-29T21:00:00,4,90.9,21.8,100,0
2023-01-29T22:00:00,4.1,89.26,21.8,100,0
2023-01-29T23:00:00,4.6,91.4,22.6,100,0
2023-01-30T00:00:00,5,93.26,20.8,100,0
2023-01-30T01:00:00,5.2,93.47,20.8,100,0
2023-01-30T02:00:00,5.1,93.74,18.9,90.3,0
2023-01-30T03:00:00,5.9,93.13,15.6,100,0
2023-01-30T04:00:00,5.5,94.72,12.8,81.3,0
2023-01-30T05:00:00,6.6,92.86,18.9,100,1
2023-01-30T06:00:00,7.3,87.85,18.4,100,1
2023-01-30T07:00:00,7.7,85.36,18.9,100,0
2023-01-30T08:00:00,7.7,86.34,15.5,90.6,1
2023-01-30T09:00:00,7.1,81.33,12.6,61,11
2023-01-30T10:00:00,7,77.4,12.9,13.9,66
2023-01-30T11:00:00,7.7,71.3,17.8,10,190
2023-01-30T12:00:00,8.5,64.58,22.4,45.2,263
2023-01-30T13:00:00,8.3,63.95,19.9,78.7,300
2023-01-30T14:00:00,8.1,64.59,19.5,61,292
2023-01-30T15:00:00,8.4,67.16,20,89,62
2023-01-30T16:00:00,8,65.97,15.4,79.3,106
2023-01-30T17:00:00,7.2,68.8,8.9,77.7,26
2023-01-30T18:00:00,7.2,70.16,9,90,6
2023-01-30T19:00:00,5.3,78.78,4.6,80.3,0
2023-01-30T20:00:00,5.5,80.09,7.3,80.6,0
2023-01-30T21:00:00,5.3,84.07,7.7,90,0
2023-01-30T22:00:00,5.1,85.98,7.6,90,0
2023-01-30T23:00:00,2.1,93.09,11.2,0,0
2023-01-31T00:00:00,4.2,87.6,7.6,51.3,0
2023-01-31T01:00:00,3.4,90.26,7.4,40,0
2023-01-31T02:00:00,2.5,91.03,7.4,0,0
2023-01-31T03:00:00,2.1,91,8,9.7,0
2023-01-31T04:00:00,2.2,91.91,11.1,0,0
2023-01-31T05:00:00,2.2,92.65,9.3,9.7,0
2023-01-31T06:00:00,2.4,91.9,11.5,30,0
2023-01-31T07:00:00,3.5,91.38,16.3,98.7,0
2023-01-31T08:00:00,4,92.36,18,99.7,0
2023-01-31T09:00:00,4.1,90.78,14.7,90.3,26
2023-01-31T10:00:00,5.1,90.24,19.9,100,38
2023-01-31T11:00:00,5.7,88.99,20.8,90.6,75
2023-01-31T12:00:00,6.8,85.25,19.6,80.6,197
2023-01-31T13:00:00,8.6,81.18,24.3,90.3,115
2023-01-31T14:00:00,8.4,87.73,20.8,100,47
2023-01-31T15:00:00,8.2,94.78,21.7,100,73
2023-01-31T16:00:00,8.8,87.57,23.2,62.6,73
2023-01-31T17:00:00,8.5,86.84,14.6,52.9,30
2023-01-31T18:00:00,8.2,86.99,12.1,90.3,5
2023-01-31T19:00:00,8.2,86.69,14.2,61.9,0
2023-01-31T20:00:00,7.5,90.65,10.2,80.6,0
2023-01-31T21:00:00,7.1,92.6,10.1,90.3,0
2023-01-31T22:00:00,6.6,90.94,10,13.9,0
2023-01-31T23:00:00,6.2,93.31,13.7,74.2,0
2023-02-01T00:00:00,6,94.29,11.4,90,0
2023-02-01T01:00:00,6.7,86.63,13.6,100,0
2023-02-01T02:00:00,6.3,80.28,13.6,52.9,0
2023-02-01T03:00:00,5.6,81.51,13.6,61.9,0
2023-02-01T04:00:00,5.6,81.49,13.7,90.6,0
2023-02-01T05:00:00,5.5,80.71,13.7,52.9,0
2023-02-01T06:00:00,5,81.97,14.6,39.3,0
2023-02-01T07:00:00,4.6,84.29,17.3,79,0
2023-02-01T08:00:00,4.5,85.1,17.2,40.7,7
2023-02-01T09:00:00,4.7,84.51,14.6,88.7,17
2023-02-01T10:00:00,5.8,80.54,17.4,90.6,60
2023-02-01T11:00:00,7.3,74.81,23.5,33.9,159
2023-02-01T12:00:00,8.6,68.87,23.7,58,238
2023-02-01T13:00:00,9.2,62.5,29.8,32.6,197
2023-02-01T14:00:00,9.8,58.71,24.8,77.1,297
2023-02-01T15:00:00,9.8,60.86,26.5,11.9,157
2023-02-01T16:00:00,9.1,65.8,21.2,88.7,55
2023-02-01T17:00:00,8.3,69.19,19.3,90.6,22
2023-02-01T18:00:00,8.1,73.62,15.7,100,7
2023-02-01T19:00:00,8.3,75.54,20.7,90.6,0
2023-02-01T20:00:00,8.1,78.08,18.1,90.6,0
2023-02-01T21:00:00,8.1,79.22,14.7,100,0
2023-02-01T22:00:00,8.1,77.91,17.4,99.7,0
2023-02-01T23:00:00,7.3,84.73,20.9,99.5,0
2023-02-02T00:00:00,8.3,77.23,17.3,100,0
2023-02-02T01:00:00,8.1,79.16,19.9,100,0
2023-02-02T02:00:00,8.1,79.92,17.3,100,0
2023-02-02T03:00:00,8,80.6,13.8,100,0
2023-02-02T04:00:00,8,79.59,17.2,100,0
2023-02-02T05:00:00,7.8,79.74,17.2,100,0
2023-02-02T06:00:00,7.8,80.82,16.2,99.7,0
2023-02-02T07:00:00,7.8,82.28,17.2,100,0
2023-02-02T08:00:00,7.8,82.02,17.1,99.7,0
2023-02-02T09:00:00,7.8,78.43,15.4,100,22
2023-02-02T10:00:00,7.9,79.26,17.3,99.7,73
2023-02-02T11:00:00,8.5,77.03,19.9,89.3,194
2023-02-02T12:00:00,9.5,71.09,16,100,254
2023-02-02T13:00:00,10,70.94,19.3,90.3,203
2023-02-02T14:00:00,10.1,74.23,17.4,89.7,160
2023-02-02T15:00:00,9.8,78.15,16.4,100,68
2023-02-02T16:00:00,9.8,79.39,17.3,90.3,69
2023-02-02T17:00:00,9.5,79.48,17.9,90.3,30
2023-02-02T18:00:00,9.2,82.94,14.6,90.3,11
2023-02-02T19:00:00,8.6,84.41,15,43.6,0
2023-02-02T20:00:00,9.1,84.69,18.1,99.7,0
2023-02-02T21:00:00,9,83.64,18.5,90.3,0
2023-02-02T22:00:00,9.1,85.15,18.1,90.6,0
2023-02-02T23:00:00,8.2,90.88,23.8,79.4,0
2023-02-03T00:00:00,9,86.46,18.4,98.7,0
2023-02-03T01:00:00,9.3,86.91,18.1,99.7,0
2023-02-03T02:00:00,9.5,81.39,18.5,100,0
2023-02-03T03:00:00,9.3,82.61,18.2,98.7,0
2023-02-03T04:00:00,9.3,82.76,18.3,99.7,0
2023-02-03T05:00:00,9.4,80.07,19.9,100,0
2023-02-03T06:00:00,9.3,79.2,15.9,99.7,0
2023-02-03T07:00:00,9.5,79.09,18.2,100,0
2023-02-03T08:00:00,9.5,80.45,20.8,99.7,0
2023-02-03T09:00:00,9.3,79.63,18.5,90.6,15
2023-02-03T10:00:00,9.6,79.16,18.6,99.7,59
2023-02-03T11:00:00,9.9,79.3,19.5,90.3,132
2023-02-03T12:00:00,10.3,80.21,21,90.6,144
2023-02-03T13:00:00,10.5,79.47,19.3,99.7,71
2023-02-03T14:00:00,11,80.6,17.5,100,88
2023-02-03T15:00:00,11.3,77.84,17.4,100,108
2023-02-03T16:00:00,11.2,75.29,15.8,99.7,127
2023-02-03T17:00:00,10.9,78.23,12.3,90.6,43
2023-02-03T18:00:00,10.5,81.17,11.6,100,11
2023-02-03T19:00:00,10.1,84.51,8.3,90,0
2023-02-03T20:00:00,9.8,87.96,12.6,100,0
2023-02-03T21:00:00,9.7,88.37,13.5,100,0
2023-02-03T22:00:00,9.7,87.67,12.7,100,1
2023-02-03T23:00:00,9.1,90.95,13.3,99.9,0
2023-02-04T00:00:00,9.5,89.65,12.7,100,2
2023-02-04T01:00:00,9.6,90.13,10,100,1
2023-02-04T02:00:00,9.6,90.13,7.5,99.7,1
2023-02-04T03:00:00,9.1,97.27,7.4,99.7,1
2023-02-04T04:00:00,8.8,98.1,6.5,100,1
2023-02-04T05:00:00,8.6,99.59,6.4,99.7,1
2023-02-04T06:00:00,8.6,99.57,6.4,100,1
2023-02-04T07:00:00,8.2,99.59,4.5,99.7,1
2023-02-04T08:00:00,8.1,98.19,4,99.7,1
2023-02-04T09:00:00,7.9,98.15,4.2,100,12
2023-02-04T10:00:00,8.1,97.39,4.4,98.7,27
2023-02-04T11:00:00,8.9,90.88,7.2,99.7,103
2023-02-04T12:00:00,9.4,89.09,4.2,100,124
2023-02-04T13:00:00,10,87.38,3.8,100,241
2023-02-04T14:00:00,10,86.2,8.9,99.7,136
2023-02-04T15:00:00,9.9,83.41,4.7,99.7,92
2023-02-04T16:00:00,10,82.84,4.7,100,59
2023-02-04T17:00:00,9.8,82.68,4.5,100,29
2023-02-04T18:00:00,9.1,86.08,4.3,99.7,9
2023-02-04T19:00:00,8.9,88.21,6.4,99.7,0
2023-02-04T20:00:00,8.3,89.72,4.6,100,0
2023-02-04T21:00:00,8.3,92.82,6.4,99.7,0
2023-02-04T22:00:00,8,94.49,6.5,100,0
2023-02-04T23:00:00,7.2,95.31,9,85.8,0
2023-02-05T00:00:00,7.8,93.49,9.8,99.7,0
2023-02-05T01:00:00,7.5,87,4.2,100,0
2023-02-05T02:00:00,7.5,88.96,7.3,100,0
2023-02-05T03:00:00,7.3,86.22,9.1,99.7,0
2023-02-05T04:00:00,7.2,84.03,10,99.7,0
2023-02-05T05:00:00,7.1,86.91,10,90.3,0
2023-02-05T06:00:00,6.8,94.41,10.1,100,1
2023-02-05T07:00:00,7.3,93.99,21.7,99.7,1
2023-02-05T08:00:00,6.7,84.88,27.7,81.3,7
2023-02-05T09:00:00,6.7,80.1,23.5,52.9,34
2023-02-05T10:00:00,6.6,80.1,15.8,61.3,51
2023-02-05T11:00:00,7.1,74.57,25.1,90.6,135
2023-02-05T12:00:00,7.6,71.98,22.5,79.3,279
2023-02-05T13:00:00,8.1,69.79,30.4,89,407
2023-02-05T14:00:00,8.1,69.53,28,88,262
2023-02-05T15:00:00,8,67.96,30.4,86.4,174
2023-02-05T16:00:00,7.6,66.55,25.3,29.7,85
2023-02-05T17:00:00,7.1,71.41,18.8,59.3,42
2023-02-05T18:00:00,6.6,77.7,20.6,49.6,13
2023-02-05T19:00:00,5.6,82.38,12.1,11.3,0
2023-02-05T20:00:00,5.6,84.28,15.2,40,0
2023-02-05T21:00:00,4.9,86.87,11.3,88,0
2023-02-05T22:00:00,5,86.53,12.5,88.4,0
2023-02-05T23:00:00,3.2,92.49,9.4,43.7,0
2023-02-06T00:00:00,3.6,87.43,10.7,90,0
2023-02-06T01:00:00,3.5,90.2,7.4,99.4,0
2023-02-06T02:00:00,3.7,92.71,7.4,99.4,0
2023-02-06T03:00:00,3.6,94.52,6.3,98,0
2023-02-06T04:00:00,3,95.64,4.2,99.7,0
2023-02-06T05:00:00,1.6,98.49,1,90,0
2023-02-06T06:00:00,1.1,99.2,4.6,90,0
2023-02-06T07:00:00,1.6,98.57,3.9,15.8,0
2023-02-06T08:00:00,0.7,99.54,6.3,90,5
2023-02-06T09:00:00,1.6,99.71,7.3,100,19
2023-02-06T10:00:00,2.7,99.75,4.1,94.9,87
2023-02-06T11:00:00,5.2,89.21,4.3,52.9,163
2023-02-06T12:00:00,6.2,88.2,6.2,43.6,183
2023-02-06T13:00:00,6.6,78.34,7.2,52.9,301
2023-02-06T14:00:00,7.6,73.27,9.9,15.2,337
2023-02-06T15:00:00,7.7,68.31,7.7,25.2,221
2023-02-06T16:00:00,7.4,63.73,4.3,10,147
2023-02-06T17:00:00,7.4,66.01,10,39.7,41
2023-02-06T18:00:00,5.2,71.69,7.4,40,15
2023-02-06T19:00:00,5,84.84,3.9,28.4,0
2023-02-06T20:00:00,3.9,86.61,6.2,12.6,0
2023-02-06T21:00:00,1.7,90.8,3.7,0,0
2023-02-06T22:00:00,0.6,94.78,1.1,0,0
2023-02-06T23:00:00,1.6,90.41,4.7,0,0
2023-02-07T00:00:00,0,95.34,1.2,0,0
2023-02-07T01:00:00,-0.9,96.4,2,0,0
2023-02-07T02:00:00,-1.1,96.1,3.7,5.1,0
2023-02-07T03:00:00,-1.4,98.97,1.2,9.7,0
2023-02-07T04:00:00,-1.4,98.04,1.2,0,0
2023-02-07T05:00:00,-2.1,98.32,4.7,0,0
2023-02-07T06:00:00,-2.1,99.51,2,50.7,0
2023-02-07T07:00:00,-0.3,97.71,7.2,78.1,0
2023-02-07T08:00:00,-0.6,99.93,9.7,96.8,5
2023-02-07T09:00:00,-1.1,99.9,6.3,96.8,13
2023-02-07T10:00:00,-1.4,99.82,6.2,99.7,88
2023-02-07T11:00:00,-1.1,99.13,3.7,96.8,164
2023-02-07T12:00:00,0.1,99.5,3.7,93.9,116
2023-02-07T13:00:00,1.2,96.94,6.8,87,316
2023-02-07T14:00:00,2.2,84.84,9.8,0,335
2023-02-07T15:00:00,3.7,75.29,9.8,0,247
2023-02-07T16:00:00,4.3,72.29,9.8,0,155
2023-02-07T17:00:00,4.2,75.56,9.8,0,27
2023-02-07T18:00:00,1.9,80.75,4.2,0,11
2023-02-07T19:00:00,1.3,84.87,3.8,0,0
2023-02-07T20:00:00,-0.8,91.43,1.9,10,0
2023-02-07T21:00:00,-0.5,93.05,6.2,0,0
2023-02-07T22:00:00,-1.8,93.94,3.7,0,0
2023-02-07T23:00:00,-2,95.06,1.1,0,0
2023-02-08T00:00:00,-1.7,94.95,3.7,10,0
2023-02-08T01:00:00,-3.2,96.29,1.9,0,0
2023-02-08T02:00:00,-3.3,96.98,1,0,0
2023-02-08T03:00:00,-3.8,98.06,1.1,0,0
2023-02-08T04:00:00,-4,95.85,1.1,10,0
2023-02-08T05:00:00,-4.5,98.89,1,0,0
2023-02-08T06:00:00,-4.3,94.73,4.5,0,0
2023-02-08T07:00:00,-3.5,93.17,4.3,0,0
2023-02-08T08:00:00,-4.9,94.77,3.6,0,5
2023-02-08T09:00:00,-2.6,89.27,6.4,0,11
2023-02-08T10:00:00,-0.7,87.9,3.6,0,95
2023-02-08T11:00:00,2.4,73.54,3.8,0,233
2023-02-08T12:00:00,4.7,57.5,7.1,0,311
2023-02-08T13:00:00,6,43.44,7.1,0,357
2023-02-08T14:00:00,7.3,31.67,10.6,0,349
2023-02-08T15:00:00,7.6,33.3,9.7,0,239
2023-02-08T16:00:00,7.6,30.99,3.7,0,144
2023-02-08T17:00:00,5.8,44.77,7.1,0,23
2023-02-08T18:00:00,4.1,48.85,3.8,0,10
2023-02-08T19:00:00,2,58.3,3.8,0,0
2023-02-08T20:00:00,3,47.5,4,100,0
2023-02-08T21:00:00,2.6,50.65,6.9,100,0
2023-02-08T22:00:00,-1.1,74.61,1.2,0,0
2023-02-08T23:00:00,0.9,60.46,4.3,0,0
2023-02-09T00:00:00,0.5,66.88,9.8,0,0
2023-02-09T01:00:00,1,60.6,10.7,0,0
2023-02-09T02:00:00,0,61.39,10.7,10,0
2023-02-09T03:00:00,0.3,60.77,11.6,0,0
2023-02-09T04:00:00,0.2,58.96,14.2,0,0
2023-02-09T05:00:00,-0.9,65.78,10.9,10,0
